dataset,model,condition,target,preprocessing_policy,padding_policy,padding_required,pretraining_overlap,source_fidelity,contract_version,demographic_fields,seed,n_subjects,n_measurements,mae,rmse,bias,error_std,r2,pearson,calibration_slope,calibration_intercept,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,error_std_ci_low,error_std_ci_high,r2_ci_low,r2_ci_high,pearson_ci_low,pearson_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,calibration_intercept_ci_low,calibration_intercept_ci_high,n_seeds,aggregation_mode,bootstrap_mode
PulseDB-MIMIC,anyppg,finetuned,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,9.864700919020768,13.77157589110657,-3.34587609979888,13.358945154813023,0.05513628342555088,0.38143742067872316,0.6722438925683468,22.42329916778847,9.136373939974979,10.648922049948457,12.371175913263956,15.24408971678337,-4.582097282400015,-2.090250749933739,12.069859030339439,14.6863793898277,-0.023417950851170453,0.12689705892263592,0.3244689878268248,0.4377967908511947,0.5566699875789781,0.7838812065807945,16.018549717957743,29.212066337891642,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,9.93371665348629,13.5522570068556,-0.37046899946554623,13.54719242870277,0.08499145292334731,0.35720864076945663,0.6356486950636583,22.662051296278367,9.229967301180427,10.745167269668856,12.211966997576285,15.192074908808477,-1.65552434155549,0.7862417913994987,12.192889997240872,15.143680981498102,0.010516016703586014,0.15179747479552108,0.29271912094909563,0.4183261474470745,0.5192217847348399,0.7682273330451338,14.774024646086145,29.733356981513445,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,9.845381134096725,13.527365670674413,-1.9685904214655467,13.383358089084172,0.08834954586375732,0.3848763920393028,0.6567224672343788,22.422247220936836,9.08577798854748,10.654494551203552,12.173624084581833,15.053827279027908,-3.2024088825762,-0.8095469205675486,12.089165761843041,14.781761844994234,0.007370824363014241,0.15492739988775225,0.327468482746246,0.4419068566423928,0.5389495920683696,0.7671410615248658,15.959083086046244,29.391942584636826,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,17.006603840013483,21.577565824331447,-1.2285671872594415,21.54256181538644,0.13197435924106815,0.3912639470354773,0.7430875661946753,32.10376932455191,15.983579242609391,18.115580544042306,20.26128160160024,22.982611225396617,-3.2549535293950385,0.731493414599673,20.227552469274666,22.871704329786727,0.048761568370789446,0.20495639459346945,0.3189938812128678,0.4624611384255065,0.5987017270537113,0.8935190914123109,13.850263352470192,49.91053894637912,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,17.389493242520913,21.847724115675188,1.392219413407226,21.80332025494253,0.11010234996202284,0.36963139203877965,0.7094700297880472,34.28448540662557,16.34573561677486,18.491382903150914,20.486736966273003,23.21632241859984,-0.6690216942696591,3.4358001614362443,20.347069067689258,23.205805472291313,0.018419660139488113,0.18448369113626084,0.2880530455196113,0.4433206721023295,0.5438382234082375,0.8617168516954542,15.514189366032936,54.52337287308861,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,17.173381574420645,21.70025462970314,-1.4426618305927752,21.652246484753107,0.12207520770800351,0.38606551098304487,0.7175629066935035,35.324896208588925,16.120074127924468,18.277036081318915,20.3260509814944,23.17096647522001,-3.404703403050424,0.5478873645078663,20.288632809366742,23.033161546960685,0.03885379253305593,0.19598810646731551,0.3111850156677269,0.4549662150075345,0.5713810052642069,0.8544171544471353,18.563394960991122,52.78898222182201,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,17,300.0,3000.0,9.516167753987034,13.305258629792135,-1.9002859491322135,13.16885798075098,0.11804071976172192,0.40190520436419513,0.7156659628621879,18.861307710115106,8.764593192712281,10.301455343670161,11.836853837544707,14.86515587965997,-3.1024479096266906,-0.6776569317233524,11.73133860617788,14.612136325519318,0.044121784190347006,0.1878517000787783,0.34051641132478333,0.46363553005642577,0.5958992028964967,0.8387176253330774,11.571834108993828,25.852023747503598,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,23,300.0,3000.0,9.670327077409606,13.562196804387924,-3.3369828267988804,13.145254952818503,0.0836487488966906,0.41543225410348505,0.6942973340837345,21.13347853831215,8.940214758596303,10.479481408423524,12.06763974109596,15.23207932408908,-4.590504239466613,-2.203647885456897,11.730233137878336,14.667848776789322,0.006057426926027322,0.16625539201353484,0.35600770813218946,0.4782107555039274,0.5923492395866881,0.8093433334167256,14.633888581045133,26.8448301133533,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,42,300.0,3000.0,9.66102093770926,13.357261365588041,-2.018776198465547,13.203824213050547,0.11113308639424135,0.41260084423826826,0.6768559590400065,21.25659303151732,8.949067621382326,10.43310994947648,11.99350087902895,14.82294070978604,-3.211382140897588,-0.8226604682727617,11.88824804278241,14.55811148615552,0.032214351682985934,0.1830242179154119,0.34889740332474384,0.4744262273322281,0.5696585558388124,0.7848238681535546,14.813160713863176,27.520945713971585,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,17,300.0,3000.0,17.3987571011752,21.998529610810287,0.2966686884072255,21.99652910636166,0.09777478461512223,0.3613588449624385,0.6666792923528319,40.269513636952695,16.354341422351673,18.487898613773886,20.602214914349595,23.332902294659863,-1.726909605711089,2.3066866221523994,20.550112572239506,23.30396462793006,0.006806796488122864,0.17233478511466857,0.2817662085270798,0.4336034268788714,0.5140493097181376,0.8101999134154827,22.930561109642298,58.73160540355626,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,23,300.0,3000.0,17.044504150625123,21.61842947578266,-1.710879955259442,21.550623721323706,0.12868350755056335,0.3821873145616414,0.777758740606729,28.312182641024414,15.983515910085247,18.162834298580826,20.236921801075393,23.083831269966037,-3.770291484668184,0.29408534497448213,20.18860590417459,22.955429092438717,0.04795200954150611,0.2005208390030531,0.3029122793459548,0.45482743306493517,0.6102410926868971,0.9448467465813467,8.262622538519047,48.70639518223367,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,42,300.0,3000.0,17.046922673878814,21.60523585315875,-1.5591794715927751,21.548901959171378,0.1297467034759059,0.38722214004000316,0.7557471990710585,30.83222027450601,16.042056024401546,18.17454433149909,20.24872913449191,23.11775309525634,-3.626692947966913,0.41354992038330385,20.21418869541267,22.976354773065108,0.04558909090928727,0.20168401649303494,0.31122779468438616,0.4574613280715112,0.5981478277661499,0.9111873074928303,12.568973046383627,49.888687431372794,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,anyppg,frozen,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,20260715,300.0,3000.0,9.55168311757442,13.072921439987038,0.05486672090566702,13.072806302359483,0.14857343683404634,0.3960579889720001,0.8132327866416685,11.451282066350304,8.888925051793997,10.344451908880258,11.770543984042833,14.55206660593232,-1.2099244354628678,1.190665306301404,11.750159219611437,14.53523702614844,0.08952916463353407,0.19816350238608904,0.34091962721707636,0.4487846530328099,0.6778401004189957,0.9599778911586309,2.7859752750806765,19.50065879272994,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,anyppg,frozen,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,20260715,300.0,3000.0,16.88205981132651,21.292717138254382,0.08143226508106943,21.292561422147305,0.15474096171182627,0.40485080824135383,0.8088751150162173,23.13793253115169,15.882889982269056,17.914144688878853,20.045470359954468,22.530424743963373,-1.7255438566422785,1.9744412195463117,20.009266598025015,22.521860555736442,0.08195402741951696,0.21954242350822503,0.3355882099356202,0.47170162806069277,0.6626017282670219,0.9543894192987801,5.6078576512897405,40.87434358512351,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,anyppg,frozen_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,20260715,300.0,3000.0,9.26222349318343,12.765300506075668,0.05547919369078605,12.765179946615838,0.18817208895054371,0.438605686283389,0.8714306955020241,7.865355665107575,8.599851949114898,9.949169900068528,11.434758656003241,14.105162507090867,-1.0493741793126052,1.1874338323030824,11.411795431481542,14.09404156057827,0.1259911091933134,0.24443063805893647,0.37962765505950474,0.49567135244496313,0.7393929058580287,1.0069885170645798,-0.5290202329446284,15.579577566487439,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,anyppg,frozen_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,20260715,300.0,3000.0,16.859983119610163,21.297972278248647,0.08084507778376171,21.29781883758161,0.1543236826303327,0.40436830927530854,0.808462604488045,23.188522296297215,15.783015939311381,17.905033568035144,20.021735445991638,22.611880707919987,-1.9137116453163676,2.066213653737191,19.97873215958823,22.576518115503237,0.07826577218525661,0.22078936321302778,0.3311028504055588,0.47215262423441656,0.6544821152849023,0.9564548067228308,5.181197328998197,41.87685882709525,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,demographics,demographics,dbp,none,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex,20260715,300.0,3000.0,9.87202648779608,13.640474520983199,0.032882635904128404,13.640434886390091,0.07304030716202636,0.27033562713951076,0.978388632235127,1.2980516018461274,9.139166556425439,10.690600491465043,12.17837680596233,15.25122070623349,-1.2189430301150461,1.295067687380425,12.154768925408803,15.210444495278914,0.023297787041793066,0.11926581263365271,0.18324969437576194,0.3573182839173468,0.6698026443888564,1.2833359618812985,-17.324033563929955,20.232146507411912,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,demographics,demographics,sbp,none,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex,20260715,300.0,3000.0,18.79041810730002,23.180261759676718,-0.004312076346088933,23.180261358602674,-0.001761474102738525,-0.01651263740040989,-0.5775985305103459,191.52820648566208,17.701112979924623,19.908401962017493,21.919017280142317,24.445698302822677,-2.2909866301894595,2.1516228031517466,21.905178843159675,24.42256200978859,-0.014948916900163318,0.0026359920038969923,-0.11013883426259856,0.08215457794769358,-3.85914265446986,2.910526352648054,-231.64704608564696,591.1351929648423,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,handcrafted_ppg,ppg_features,dbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,none,20260715,300.0,3000.0,9.909093454207767,13.482739300985417,0.07870993628514444,13.482509551425014,0.09435463866856098,0.30911259439144134,0.9005568902417542,6.050042692978173,9.192772602496444,10.696417352606012,12.190918877114273,14.956690516230823,-1.1695396883703484,1.2908855119337337,12.152776760283308,14.93685140634367,0.045319003553012265,0.13851615422661118,0.244162884737675,0.3762688728821472,0.6907837196659253,1.1355721029958472,-8.09117036324565,19.020579786191718,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,handcrafted_ppg,ppg_features,sbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,none,20260715,300.0,3000.0,17.49882127406636,21.913322545084295,0.1139282294949655,21.913026384400304,0.10475044003108891,0.3338239397648646,0.8035122485284764,23.763345122215014,16.460906959600887,18.568065313667496,20.74201914005238,23.14570436924747,-1.926266951806462,2.0780974691906,20.711720550177695,23.11867257748851,0.03707255929826193,0.16138034619580244,0.2585597137173453,0.40489458301230236,0.6072538799408775,1.0128215252653576,-1.0053781534595663,47.50417826648094,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,handcrafted_ppg,ppg_features_demographics,dbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex,20260715,300.0,3000.0,9.625597013624162,13.17461481821844,0.11442887178472656,13.174117869585158,0.13527553533437198,0.36799017396721645,1.0242649752628321,-1.6107640180212726,8.930586040197316,10.348685867764154,11.820340976344001,14.626048069703474,-1.0657597607823974,1.3318708800299455,11.795408308992055,14.603814928283795,0.08195289638463683,0.1843021477173594,0.29934199862515143,0.43967730618786005,0.80425042514862,1.2532540728702866,-15.386768805591366,11.939934734994655,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,handcrafted_ppg,ppg_features_demographics,sbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex,20260715,300.0,3000.0,17.592071445719153,22.06451727851716,0.006592341546730662,22.064516293701416,0.09235396498287085,0.315924981033021,0.7853659007834176,26.052794800385897,16.559660301204108,18.67690464538538,20.84503236277129,23.296914977015117,-2.1107379332876763,1.99869451625859,20.83701701163129,23.26834645008634,0.027511973801282508,0.14331398893516104,0.24086719584519586,0.3817469358268116,0.592327969442036,0.9734871030918196,3.966051240246976,49.591272299706134,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,10.243420261990465,13.934685560304954,0.20942061853445393,13.9331118085338,0.03262192748781356,0.22947134638255115,0.6197856711698674,23.273168615027235,9.512770559382068,11.01603202209477,12.590257979968937,15.344807556953521,-1.133169145777317,1.4206172559020376,12.536832992920829,15.338037937312068,-0.01674373162188634,0.07538722630202344,0.17018335613851931,0.291608652755473,0.4530812988611752,0.7953128993455645,12.930332234436028,33.7652764885979,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,10.205566979633856,13.909921303664945,0.005227547201120508,13.90992032137144,0.03605725604216625,0.23259644935749121,0.6339101879315894,22.530258011305442,9.471681052456212,11.01379873904672,12.50289068449589,15.4314312451053,-1.3171744622615278,1.2599389451305048,12.46942340391036,15.42140096531357,-0.01244015328128999,0.08119695892047463,0.16896871000892832,0.2970684933020366,0.46322155929334824,0.8203063359508517,11.099271707275769,33.27039231286798,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,10.226529446103145,13.937568729273059,-0.17886012113221283,13.936421030532866,0.03222157356964761,0.22429471795537234,0.6261943014161127,23.120501488613055,9.503432504165692,11.041228818962704,12.56555597033507,15.390692944223433,-1.5779334038473716,0.9855485140731434,12.540475130337281,15.369696504166741,-0.014597478950142375,0.0723478690789824,0.16711915718212283,0.2843108845704072,0.4556316852223111,0.8136139198782577,11.790235408546597,33.55082168996693,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,18.41405198857645,22.70730710018263,1.9016423354072263,22.62753968442419,0.03870004755237022,0.21328145464714904,0.9688623400758504,1.9378842942687107,17.397414336959507,19.445732088314344,21.55570930329678,23.870187931768108,-0.21850569570128744,4.00152493404458,21.39630875446219,23.810158167292382,-0.0004969919361848725,0.06854064473028278,0.14470069149648987,0.2810735843808291,0.6431462071186594,1.284367928566634,-37.09086600422688,41.20432346248371,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,18.389704649202457,22.665575973006835,2.2792110244072257,22.550688044810634,0.0422301242805414,0.227872545316392,1.0146584240115197,-4.092248445531546,17.347794496092778,19.452318549404833,21.48425722021314,23.835406940063592,0.11780294218180934,4.38217013387023,21.277888026166888,23.777488404792024,-0.00029154847668583244,0.07501749321556347,0.1532415445523641,0.29545843278207534,0.6850174740489923,1.3422681812467965,-44.39432370021866,36.96640835060149,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,18.268688860243174,22.58136365785844,1.0354654344072258,22.557610600030262,0.04933395282612585,0.2269992910483062,1.0656902800612134,-9.078711649728538,17.235901591381324,19.288587857508563,21.392229306447387,23.73548377625329,-1.132953230125746,3.1557408073363247,21.30549589982772,23.702527020759103,0.013745997528104384,0.07670763022264998,0.15634753450537497,0.297352041431636,0.7271980745889836,1.3960868344954906,-50.094564022428344,32.04834380888976,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,17,300.0,3000.0,9.90249580599408,13.680104885023262,0.11482165686778711,13.679623008414795,0.06764619640112535,0.2925547445467109,0.6863335288968152,19.22800269609003,9.149435782169292,10.663519397800723,12.190961030269838,15.206535412106739,-1.1679601386312526,1.3303513603706243,12.170428899931848,15.195448339707243,0.010872040273361057,0.12215581948459152,0.2306470575766412,0.36203287507032433,0.5329196534133485,0.8371115478744756,9.895567218893435,28.669862668547733,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,23,300.0,3000.0,9.88567774019141,13.628553786361469,0.13463134120112058,13.627888784023515,0.07465978338185486,0.3029025591758245,0.6990820568183579,18.427992496259588,9.16315365671163,10.703261159079283,12.276831610543596,15.157110014413636,-1.1043012959074399,1.3065420497218432,12.250609383820123,15.140442996022186,0.017667257004465746,0.12439875710138626,0.2400228394169153,0.3643040517104675,0.5510916206709111,0.8400542537032026,9.71682578800468,27.50229995600253,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,42,300.0,3000.0,9.919386619012627,13.661786857135914,-0.053952146465546025,13.661680324751542,0.07014141826925069,0.29534408847708066,0.693288238654884,18.916136520448166,9.19082344298513,10.697782339531145,12.232361861152631,15.185804841782126,-1.3450764487066529,1.1706289052922723,12.19136388419912,15.138283104107341,0.011890460767084809,0.11961330800152777,0.23243880402645042,0.35668450951603814,0.5374617318693335,0.8396377453407746,10.04910749779892,28.344549436529224,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,17,300.0,3000.0,18.369766644829692,22.690086132056212,1.7316333134072261,22.62391333850154,0.04015757295492417,0.21389613797989304,0.9911734186501748,-0.6447446679702896,17.320277732376862,19.47179830232414,21.52269720815271,23.90218878873877,-0.3919744445465323,3.7910169306515424,21.402227840929008,23.82659027495827,0.0033441966982341188,0.06862103704402416,0.14154123968183735,0.28388396939822386,0.6506296729089598,1.3238776240857357,-41.87614491763398,41.15096011300578,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,23,300.0,3000.0,18.366796418733276,22.64938415413472,1.8938935560738928,22.570063574563335,0.043598057489652065,0.22445543811153132,1.0454132479727043,-7.493364360864294,17.33158082818661,19.374011896562443,21.47350602206731,23.773488386638135,-0.141546889449261,4.063139262535066,21.27646306823103,23.708513098536823,0.0026881739671557802,0.07346313244540545,0.14825406759120627,0.29297585339541465,0.6863056402322932,1.3717593956107739,-46.842094454656134,36.78440541755369,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,42,300.0,3000.0,18.309214888175262,22.633442973539072,1.047396230740559,22.609195075726948,0.044943861037456956,0.21681222492961938,1.0201919204166614,-3.5199753167525776,17.293812230710692,19.350456210488012,21.486121146916712,23.808434051860235,-1.1274129446002312,3.2256098018979467,21.388842670421027,23.78337544537737,0.012079130768760854,0.0718205314561599,0.15063034846815593,0.28201202964942157,0.7131967955112836,1.3486676240309172,-43.82528861477125,34.12234213729421,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,frozen,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,20260715,300.0,3000.0,10.233851382616894,13.96307833282102,0.06167329865338045,13.962942130250667,0.028675727508983728,0.23146386686080733,0.5947162663176989,24.909359208008432,9.543428824924703,10.980163052609877,12.573838673071394,15.387741820317025,-1.1998201960196084,1.3567545170889512,12.544087895932195,15.379652025598292,-0.023975117993975965,0.07224479288358683,0.1694072314106246,0.2922994396222614,0.4329855809454289,0.7510049072379698,15.265678315818468,34.906590450964806,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,frozen,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,20260715,300.0,3000.0,18.3491467416898,22.880052227911914,0.1892746240215737,22.879269329868873,0.02401829510884146,0.21912493043728246,0.5861772210389058,50.129821793673955,17.35595244881117,19.422062768058677,21.72840980139367,24.159242269576975,-2.0117908849666453,2.2806506518511243,21.695605629353754,24.153775956490403,-0.03978033688407449,0.0781198142403557,0.14415999059890888,0.2923869644532227,0.37590816994127224,0.7952587321423291,24.611690559225817,75.57186702668582,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,frozen_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,20260715,300.0,3000.0,9.901458999502484,13.59263338485821,0.085964527240943,13.59236154739927,0.07953114238448711,0.3043394510600789,0.7270482819958085,16.73823250386566,9.192527955003229,10.738773915245847,12.208022836279866,15.320943160228463,-1.1846287791401786,1.260620735416672,12.179983278296127,15.303660222015367,0.020041030499746242,0.1304927540356811,0.23503988976748544,0.36957028574328277,0.5597354645973444,0.8838707011582797,6.976791473365772,27.079304270241362,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,papagei_p,frozen_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,age/sex,20260715,300.0,3000.0,18.36423874362449,22.899527981230307,0.17655432280165684,22.898847358202328,0.022356055124494456,0.21691172009770057,0.5801764477928562,50.86687041230941,17.368032764089925,19.44589133254956,21.627580498054602,24.178793622665975,-1.836370236714778,2.233713495827169,21.60977234021495,24.15963631615595,-0.04241761700598355,0.07406428721176773,0.14030485178198165,0.2869158340934121,0.36472130865603447,0.7880831071838649,25.9283458701749,76.73334336221389,1,single_deterministic_fit,participant_resample_within_seed
PulseDB-MIMIC,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,10.168834307310753,13.917503314846165,-0.551584493132213,13.906568702080685,0.03500611903090323,0.19119458283480428,1.0312198340541314,-1.3528393535053556,9.371055836306821,11.028283192793788,12.43669919107535,15.506112823114412,-1.9204687707365669,0.7808407259802549,12.427672077325376,15.434084308567739,0.008815193100861773,0.05559708155403607,0.13548950937202428,0.25021686212125066,0.723104058361241,1.3873500216445362,-22.39470698101502,17.806076495846515,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,10.181488449098149,13.88491983972654,-0.2322568197988796,13.88297719242125,0.03951929163134604,0.20139871448014426,1.1602075197265316,-9.591632263005774,9.414313089182507,10.983270285249848,12.439566477730175,15.33649116864454,-1.4968092883796709,1.0290942386619877,12.39701898237617,15.312578154762482,0.017643403177065614,0.05747916351472364,0.14907312420918525,0.2579726248175384,0.8424975157254951,1.513295462155647,-31.27430040142133,10.167843129389919,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,10.153605067651302,13.925459325693822,-0.6604362987988799,13.909789406270027,0.033902516459025644,0.19039107958505053,1.0742627680438348,-3.861542144404726,9.422265357998182,10.967231002094175,12.537669826314684,15.538544988680528,-2.043123886259908,0.6549672816857519,12.521502331959466,15.44082533957639,0.008211278486083422,0.0541411577680747,0.13583100583903926,0.24706271899453391,0.739794285160634,1.417127934072372,-24.389297233333863,16.05401975820166,1,single_neural_seed,participant_resample_within_seed
PulseDB-MIMIC,papagei_s,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,source_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,18.349907205031336,23.004839554785978,-3.3734376912594417,22.756154356231534,0.01334329600687889,0.2002169029162538,0.729225543490379,35.33377275103657,17.297234734482537,19.47523621537799,21.697919054119538,24.35712414746454,-5.4166165810178155,-1.251857045312343,21.537225967868135,23.943380375631527,-0.03810503734208175,0.05486564689992859,0.12885998981122057,0.2707329517938357,0.4734369121553783,0.9845898432167974,5.176055185661474,66.28539615198167,1,single_neural_seed,participant_resample_within_seed
